,Unnamed: 0,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude,photo_url
421,559,1332 Eddy St,San Francisco,CA,94115.0,1275000.0,,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/82785426_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7819646,-122.4297428,https://photos.zillowstatic.com/p_h/ISi719jjnsj52n1000000000.jpg
422,560,1310 Fillmore St Apt 710,San Francisco,CA,94115.0,798000.0,740.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/82785401_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7817085,-122.4319536,https://photos.zillowstatic.com/p_h/ISijiyr42zg8sp1000000000.jpg
423,561,2655 Bush St # X3XVXX,San Francisco,CA,94115.0,929000.0,713.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288445_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7858334,-122.4406677,https://photos.zillowstatic.com/p_h/IS17m4orx1b1280000000000.jpg
424,564,3001 Pacific Ave,San Francisco,CA,94115.0,22000000.0,13643.0,15.0,10.0,128.0,House For Sale,"http://www.zillow.com/homes/for_sale/15081074_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7917879,-122.444822,https://photos.zillowstatic.com/p_h/ISyjltf7o4x9r30000000000.jpg
425,567,2424 Buchanan St,San Francisco,CA,94115.0,5998500.0,5400.0,6.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/80738793_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7926273,-122.4309593,https://photos.zillowstatic.com/p_h/IS2f8j8163tocx1000000000.jpg
426,570,2415 Buchanan St,San Francisco,CA,94115.0,1250000.0,,1.0,2.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/2095014060_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7922363,-122.4314014,https://photos.zillowstatic.com/p_h/ISalipv9x8sns80000000000.jpg
427,573,1880 Turk St,San Francisco,CA,94115.0,4500000.0,7549.0,9.0,7.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15084390_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7797569,-122.44018,https://photos.zillowstatic.com/p_h/ISm6nshejzy6ct0000000000.jpg
428,574,2440 Scott St,San Francisco,CA,94115.0,6745000.0,4392.0,4.0,3.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15073378_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7923502,-122.4393688,https://photos.zillowstatic.com/p_h/ISmmfp6ningwso0000000000.jpg
429,577,1918 Divisadero St,San Francisco,CA,94115.0,4259000.0,3460.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15082575_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7875,-122.440005,https://photos.zillowstatic.com/p_h/IS6uedhs1li9pd0000000000.jpg
430,578,3157 Jackson St,San Francisco,CA,94115.0,3500000.0,1928.0,2.0,2.0,72.0,House For Sale,"http://www.zillow.com/homes/for_sale/15081415_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7906199,-122.446941,https://photos.zillowstatic.com/p_h/IS6q3qoongknzv0000000000.jpg
431,579,2655 Bush St Apt 0314,San Francisco,CA,94115.0,1365000.0,,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095068368_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7858334,-122.4406677,https://photos.zillowstatic.com/p_h/ISa1z00b8dwwku1000000000.jpg
432,580,2040 Broadway St Apt 203,San Francisco,CA,94115.0,2195000.0,1976.0,3.0,2.5,62.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.795055,-122.431242,https://photos.zillowstatic.com/p_h/ISaxfji9ttb0ix0000000000.jpg
433,581,2731 California St,San Francisco,CA,94115.0,2495000.0,1750.0,3.0,2.0,1522.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2114226686_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7878985,-122.4398206,https://photos.zillowstatic.com/p_h/IS-17u71ic3k7cyl.jpg
434,582,2664 California St,San Francisco,CA,94115.0,2790000.0,,0.0,,138.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096130519_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.788647,-122.43825,https://photos.zillowstatic.com/p_h/ISatcep7d1ww1x0000000000.jpg
435,583,2219-2221 STEINER ST,SAN FRANCISCO,CA,94115.0,2575000.0,,4.0,2.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15074571_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7898509,-122.435889,https://photos.zillowstatic.com/p_h/ISyvq17a3hl1l30000000000.jpg
436,584,947 Broderick St,San Francisco,CA,94115.0,1688800.0,2880.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096972145_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.779103,-122.440672,OOPS
437,585,2121 Webster St # 301,San Francisco,CA,94115.0,3995000.0,2114.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408551_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717,https://photos.zillowstatic.com/p_h/ISyvyjeukosdk71000000000.jpg
438,586,2121 Webster St # 3,San Francisco,CA,94115.0,4550000.0,2207.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408550_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717,OOPS
439,587,2121 Webster St # 504,San Francisco,CA,94115.0,2895000.0,809.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408549_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717,https://photos.zillowstatic.com/p_h/ISi7dyeqpss8231000000000.jpg
440,589,2701 41st Ave,San Francisco,CA,94116.0,988000.0,2620.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15126118_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7362762,-122.4990832,https://photos.zillowstatic.com/p_h/IS6arp35drnyi80000000000.jpg
441,590,821 Taraval St # F,San Francisco,CA,94116.0,898000.0,1613.0,3.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2128243160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742832,-122.475021,https://photos.zillowstatic.com/p_h/ISeof0u87xud670000000000.jpg
442,591,2139 15th Ave,San Francisco,CA,94116.0,1550000.0,2124.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15118138_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.748012,-122.472046,https://photos.zillowstatic.com/p_h/IS2fkk51h4lgih0000000000.jpg
443,592,2339 37th Ave,San Francisco,CA,94116.0,1295000.0,2805.0,5.0,4.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15120947_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7433104,-122.4953279,https://photos.zillowstatic.com/p_h/ISuo2zpvn2hrzr1000000000.jpg
444,593,1930 30th Ave,San Francisco,CA,94116.0,925000.0,1423.0,2.0,1.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15114491_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7512646,-122.4878534,https://photos.zillowstatic.com/p_h/IS2nioh2huic111000000000.jpg
445,594,533 Vicente St,San Francisco,CA,94116.0,1159000.0,1325.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15125564_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.73919,-122.472826,https://photos.zillowstatic.com/p_h/ISqhekbffanuic0000000000.jpg
446,595,2445 Rivera St,San Francisco,CA,94116.0,1287000.0,1722.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15119094_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.745892,-122.4928232,https://photos.zillowstatic.com/p_h/ISyj5x7z9sutuj1000000000.jpg
447,596,2331 18th Ave,San Francisco,CA,94116.0,1249000.0,1796.0,4.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15120316_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.744325,-122.475038,https://photos.zillowstatic.com/p_h/ISadk9a1c25kyf1000000000.jpg
448,597,3100 Rivera St,San Francisco,CA,94116.0,1098888.0,1824.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15117104_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7458782,-122.4997683,https://photos.zillowstatic.com/p_h/ISyzt2dr49172e1000000000.jpg
449,598,2131 43rd Ave,San Francisco,CA,94116.0,898888.0,995.0,2.0,1.0,9.0,House For Sale,"http://www.zillow.com/homes/for_sale/15116983_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7468793,-122.5019578,https://photos.zillowstatic.com/p_h/IS2jn9u4bucae91000000000.jpg
450,599,2030 18th Ave,San Francisco,CA,94116.0,1495000.0,2356.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15115635_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7499517,-122.4748481,https://photos.zillowstatic.com/p_h/ISukfia56wnb550000000000.jpg
451,600,2115 16th Ave,San Francisco,CA,94116.0,900000.0,1172.0,2.0,1.0,10.0,House For Sale,"http://www.zillow.com/homes/for_sale/15118129_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7484339,-122.4730991,https://photos.zillowstatic.com/p_h/ISadcnfsg0sc9e1000000000.jpg
452,601,4340 Ulloa St,San Francisco,CA,94116.0,879000.0,1325.0,4.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15121616_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7401697,-122.5030636,https://photos.zillowstatic.com/p_h/IS6az7n6s9fsa50000000000.jpg
453,602,2419 29th Ave,San Francisco,CA,94116.0,1050000.0,1045.0,2.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15122254_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742145,-122.486706,https://photos.zillowstatic.com/p_h/ISuc90ec9zn89s0000000000.jpg
454,603,2437 23rd Ave,San Francisco,CA,94116.0,1450000.0,1658.0,3.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15122512_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742084,-122.480253,https://photos.zillowstatic.com/p_h/ISad8cgu0w2rj10000000000.jpg
455,604,2418 16th Ave,San Francisco,CA,94116.0,2699000.0,4025.0,4.0,5.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15122839_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742787,-122.472127,https://photos.zillowstatic.com/p_h/IS62tt1tp8a0r71000000000.jpg
456,605,2745 Rivera St,San Francisco,CA,94116.0,1099000.0,1850.0,3.0,1.0,16.0,House For Sale,"http://www.zillow.com/homes/for_sale/15118986_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7457484,-122.4960631,https://photos.zillowstatic.com/p_h/ISu083qmkwwzur0000000000.jpg
457,612,2242 48th Ave,San Francisco,CA,94116.0,999000.0,2300.0,6.0,3.0,39.0,House For Sale,"http://www.zillow.com/homes/for_sale/15118442_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7446046,-122.5067291,https://photos.zillowstatic.com/p_h/ISu4julvnzhcdg0000000000.jpg
458,617,2122 40th Ave,San Francisco,CA,94116.0,925000.0,1300.0,3.0,2.0,36.0,House For Sale,"http://www.zillow.com/homes/for_sale/15117238_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.747182,-122.498221,https://photos.zillowstatic.com/p_h/ISa957zhk7soom0000000000.jpg
459,618,2184 Funston Ave,San Francisco,CA,94116.0,2195000.0,2433.0,3.0,2.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15118299_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7474318,-122.4692531,https://photos.zillowstatic.com/p_h/ISe0l038h485w91000000000.jpg
460,619,3511 Taraval St,San Francisco,CA,94116.0,1680000.0,2814.0,0.0,,193.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2097840002_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7415639,-122.503809,https://photos.zillowstatic.com/p_h/ISapxruv6yyipr0000000000.jpg
461,621,241 Ashbury St # 1,San Francisco,CA,94117.0,1195000.0,1575.0,3.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094552929_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.773164,-122.44788,https://photos.zillowstatic.com/p_h/ISmexpgmmy1o891000000000.jpg
462,622,21 Atalaya Ter,San Francisco,CA,94117.0,2100000.0,2359.0,4.0,3.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15085457_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.776213,-122.447769,https://photos.zillowstatic.com/p_h/IS2voqt86rto1v1000000000.jpg
463,623,736 Shrader St,San Francisco,CA,94117.0,1349000.0,1365.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/89238517_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7678088,-122.4512879,https://photos.zillowstatic.com/p_h/ISeseq0gb5i3sx0000000000.jpg
464,624,827 Waller St,San Francisco,CA,94117.0,2695000.0,2680.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15087321_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.770041,-122.437331,https://photos.zillowstatic.com/p_h/IS6m445ymxxy4j0000000000.jpg
465,625,765 Page St,San Francisco,CA,94117.0,1795000.0,,3.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094544139_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7726141,-122.4333382,https://photos.zillowstatic.com/p_h/ISatkspr26clfr1000000000.jpg
466,626,351 Buena Vista Ave E Unit 103,San Francisco,CA,94117.0,799000.0,899.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15126807_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7675387,-122.4401564,https://photos.zillowstatic.com/p_h/ISug4bywj02xfp1000000000.jpg
467,627,221 Steiner St,San Francisco,CA,94117.0,1249000.0,1525.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15079167_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.771257,-122.432269,https://photos.zillowstatic.com/p_h/ISa5mx3b2y36qs1000000000.jpg
468,628,763 Page St,San Francisco,CA,94117.0,2295000.0,,4.0,4.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094544762_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.772418,-122.433257,https://photos.zillowstatic.com/p_h/ISuwsgn8vaw2qp1000000000.jpg
469,629,1238 Stanyan St,San Francisco,CA,94117.0,2750000.0,3071.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15088423_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.761069,-122.451459,https://photos.zillowstatic.com/p_h/ISu867i83f5y1t1000000000.jpg
470,630,1704 Fulton St,San Francisco,CA,94117.0,995000.0,1072.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/59779379_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7761175,-122.4449851,https://photos.zillowstatic.com/p_h/ISyjxu8ke7xyq80000000000.jpg
471,631,988 Fulton St Apt 319,San Francisco,CA,94117.0,1250000.0,1477.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/79843022_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7776924,-122.4324762,https://photos.zillowstatic.com/p_h/IS6y985lkzu9yv0000000000.jpg
472,632,1016 Haight St,San Francisco,CA,94117.0,1995000.0,2248.0,4.0,3.5,10.0,House For Sale,"http://www.zillow.com/homes/for_sale/15086758_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.771256,-122.439111,https://photos.zillowstatic.com/p_h/IS6abxmgj4zm3q0000000000.jpg
473,633,121-125 BUENA VISTA TER,SAN FRANCISCO,CA,94117.0,1999000.0,3740.0,,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15127028_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.766806,-122.437916,https://photos.zillowstatic.com/p_h/IS6qjq31dbd0851000000000.jpg
474,634,74 Piedmont St,San Francisco,CA,94117.0,2195000.0,2180.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2094629244_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7654315,-122.4454817,https://photos.zillowstatic.com/p_h/IS2jfbu3h6tn7e1000000000.jpg
475,635,234 Laussat St,San Francisco,CA,94117.0,1195000.0,1200.0,2.0,2.0,12.0,House For Sale,"http://www.zillow.com/homes/for_sale/15079130_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7716699,-122.4309674,https://photos.zillowstatic.com/p_h/IS6qr4walxrqjw1000000000.jpg
476,636,130 Carl St,San Francisco,CA,94117.0,1880000.0,5070.0,13.0,8.0,23.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15087597_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7658792,-122.450936,https://photos.zillowstatic.com/p_h/ISaleeolzsdnri0000000000.jpg
477,637,4966-4968 17TH ST,SAN FRANCISCO,CA,94117.0,1950000.0,2550.0,5.0,3.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15088374_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7616253,-122.4517984,https://photos.zillowstatic.com/p_h/IS66szcechvw3x1000000000.jpg
478,638,522 Steiner St,San Francisco,CA,94117.0,1700000.0,4376.0,0.0,,17.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2144451412_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.774199,-122.43226,https://photos.zillowstatic.com/p_h/IS6y1iv9uu1knn1000000000.jpg
479,639,622 Haight St,San Francisco,CA,94117.0,1899000.0,,0.0,,14.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094683685_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.772075,-122.432947,https://photos.zillowstatic.com/p_h/IS6yx2hxlxshdg1000000000.jpg
